Product Name,Short Description,Price
Ring Aveniren,14K White Gold & Diamond,$564.00
Ring Sealana,14K Rose Gold & Black Diamond,$847.00
Ring Douce Ø8 mm,14K Rose Gold & Diamond & White Pearl,$868.00
Ring Wendy,14K White Gold & Diamond,"$2,204.00"
Ring Christi,14K White Gold & Pink Sapphire & Sapphire & Swarovski Crystal,"$2,595.00"
Ring Mabel,14K Yellow Gold & Diamond & White Pearl,$735.00
Ring Authoritative,14K Yellow Gold & Lab Grown Diamond,"$1,340.00"
Ring Platano,14K White Gold & Diamond,$854.00
Ring Lynell,14K Yellow Gold & Diamond,$648.00
Ring Sonnett,14K White Gold & Pink Sapphire & Swarovski Crystal,"$1,960.00"
Ring Laurine,14K White Gold & Ruby,$995.00
Ring Loriann,14K White Gold & Diamond,"$1,615.00"
Ring Adaraya,14K Rose Gold & Lab Grown Diamond,"$1,158.00"
Ring Carli,14K Yellow Gold & Sapphire & White Sapphire,"$14,450.00"
Ring Fankir,14K Yellow Gold & Pink Sapphire,$470.00
Ring Elly,14K White Gold & Diamond,"$1,278.00"
Ring Crisantemo,14K Yellow Gold & Pink Sapphire & Swarovski Crystal,"$1,053.00"
Ring Imfihlelo,14K White Gold & Diamond,$872.00
Ring Crepons,14K Yellow Gold & Moissanite,$614.00
Ring Lacricia,14K White Gold & Aquamarine (Lab Created),"$1,196.00"
Ring Ebersole,14K White Gold & Diamond,$884.00
Ring Severina,14K White Gold & Diamond,"$1,884.00"
Ring Salvina,14K White Gold & Peridot & Diamond,"$1,217.00"
GlamiraRing Meliton,14K White Gold & Diamond,"$1,584.00"
Ring Brittan,14K White Gold & Black Onyx,$520.00
Ring Noreen,14K Yellow Gold & Diamond,"$443,156.00"
Ring Anmolika,14K Rose Gold & Diamond,"$5,137.00"
Ring Denaen,14K Yellow Gold & Black Onyx,$699.00
Ring Annalee,14K White Gold & Diamond,"$2,480.00"
Ring Spalla,14K White Gold & Diamond,$984.00
Ring Azeglio,14K White Gold & Sapphire,"$1,089.00"
Ring Ligenes,14K Yellow Gold & Moissanite,$595.00
Ring Mihto,14K Yellow Gold & Moissanite,$702.00
Ring Fidels,14K Yellow Gold & Lab Grown Diamond,$480.00
Ring Couplestar,14K White Gold & Lab Grown Diamond,$886.00
Pinky Ring Daletir,14K Yellow Gold & Moissanite,$427.00
Ring Ivelisse,14K White Gold & Diamond,$742.00
Ring Malenita,14K White Gold & Moissanite,"$2,277.00"
Ring Serida,14K White Gold & Diamond & White Pearl,$736.00
Ring Kael,14K White Gold & Diamond,"$1,312.00"
Ring Naolin,14K Rose Gold & Diamond,"$1,062.00"
Ring Crevaison,14K Rose Gold & Moissanite,$736.00
Ring Maisch,14K White Gold & Diamond,$756.00
Ring Amber,14K Yellow Gold & Diamond,"$1,298.00"
Ring Bolagna,14K White Gold & Diamond,"$1,630.00"
Ring Beigi,14K Yellow Gold & Sapphire,$453.00
Ring Canfuratis,14K White Gold & Diamond,$503.00
Ring Zenobia,14K Rose Gold & Diamond,"$8,411.00"
Ring Kensa,14K White Gold & Diamond,"$2,555.00"
Ring Dion,14K White Gold & Diamond,"$1,019.00"
Ring Delmya,14K White Gold & Moissanite,"$1,337.00"
Stackable Ring Taratar - A,14K Yellow Gold & Moissanite,$562.00
Ring Hleor,14K Yellow Gold & Moissanite,$888.00
Ring Asumea,14K Yellow Gold & Moissanite,$500.00
Ring Manuela,14K Yellow Gold & Ruby,"$1,001.00"
Ring Maclean,14K Yellow Gold & Diamond,$778.00
Ring Devorl,14K White Gold & Sapphire,$820.00
Ring Mikvah,14K Rose Gold & Lab Grown Diamond,"$1,031.00"
Stackable Ring Adgi - A,14K White Gold & Lab Grown Diamond,$828.00
Stackable Ring Uticie - A,14K Yellow Gold & Lab Grown Diamond,$578.00
Ring Jonquille,14K Rose Gold & Diamond,"$2,825.00"
Ring Alversita,14K White Gold & Ruby (Lab Created) & Swarovski Crystal,"$1,086.00"
Ring Caisseya,14K White Gold & Moissanite,"$1,262.00"
Ring Messina,14K White Gold & Lab Grown Diamond,"$3,438.00"
Ring Ahsal,14K Yellow Gold & Diamond,$690.00
Ring Gilma,14K Rose Gold & Lab Grown Diamond,"$2,745.00"
Ring Jorgelina,14K Rose Gold & Diamond,"$178,155.00"
Ring Rouen,14K White Gold & Lab Grown Diamond,"$1,723.00"
Ring Wanda,14K White Gold & Diamond,"$4,877.00"
Ring Leiria,14K Yellow Gold & Diamond,$827.00
Ring Immortale,14K Yellow Gold & Ruby,$653.00
Stackable Ring Hlynni,14K Yellow Gold & Moissanite,$565.00
Ring Schwanke,14K White Gold & Emerald,$591.00
Ring Aldem,14K Yellow Gold & Diamond,$721.00
Ring Sarita,14K White Gold & Diamond & White Pearl,$954.00
Ring Visualizza,14K Yellow Gold & Lab Grown Diamond,$651.00
Ring Avera,14K Yellow Gold & Ruby,"$1,052.00"
Ring Hagans,14K White Gold & Pink Tourmaline,"$1,790.00"
Ring Florella,14K White Gold & Amethyst & Swarovski Crystal,$788.00
Ring Diverse,14K White Gold & Lab Grown Diamond,$729.00
Ring Urdina,14K Yellow Gold & Lab Grown Diamond,$779.00
Ring Questa,14K White Gold & Diamond & White Pearl,$880.00
Ring Steli,14K White & Yellow Gold  & Moissanite,"$1,119.00"
Ring Pashmina,14K White Gold & Black Onyx & Swarovski Crystal,$930.00
Ring Relais,14K Yellow Gold & Ruby,$456.00
Ring Karenia,14K White Gold & Moissanite,"$1,204.00"
Ring Renmen,14K Yellow Gold & Lab Grown Diamond & White Pearl,$831.00
Ring Starnova,14K Rose Gold & Lab Grown Diamond,"$1,514.00"
Ring Cotillona,14K Yellow Gold & Diamond,$781.00
Ring Cuit,14K White Gold & Black Diamond,$585.00
Ring Kallis,14K White Gold & Lab Grown Diamond,"$1,404.00"
Pinky Ring Kest,14K Yellow Gold & Lab Grown Diamond & White Pearl,$537.00
Ring Treis,14K Yellow Gold & Lab Grown Diamond,$611.00
Ring Manoela,14K Yellow Gold & Diamond,"$1,834.00"
Ring Etwal,14K Yellow Gold & Black Onyx & Swarovski Crystal,$735.00
Ring Arlon,14K White Gold & Pink Sapphire,$657.00
Ring Alula,14K White Gold & Diamond,$968.00
Stackable Ring Enor - A,14K Yellow Gold & Brown Diamond,"$1,276.00"
Ring Branles,14K Yellow Gold & Diamond,"$1,101.00"
Ring Easal,14K Yellow Gold & Lab Grown Diamond,$644.00
Ring Clinkstone,14K White Gold & Lab Grown Diamond,$775.00
Ring Injureed,14K White Gold & Lab Grown Diamond,$714.00
Stackable Ring Estend,14K Yellow Gold & Moissanite,$496.00
Ring Canneleris,14K Yellow Gold & Black Diamond,$772.00
Ring Lizzeth,14K White Gold & Diamond,"$6,574.00"
Ring Murinyo,14K White Gold & Moissanite,"$1,553.00"
Ring Bergthorix,14K Yellow Gold & Moissanite,$520.00
Ring Tabatha,14K White Gold & Ruby & Black Onyx,"$4,419.00"
Ring Abfarad,14K White Gold & Black Diamond,$816.00
Ring Morpho,14K Rose & White Gold & Pink Sapphire,$511.00
Bridal Set Snazy Ring B,14K White Gold & Diamond,$809.00
Ring Penson,14K White Gold & Diamond,"$8,011.00"
Ring Calvadossa,14K Rose Gold & Diamond,"$1,905.00"
Ring Veloz,14K White Gold & Diamond,"$1,491.00"
Ring Tranglo SET,14K Yellow Gold & Blue Zircon,"$1,186.00"
Ring Amalfi,14K Yellow Gold & Lab Grown Diamond,"$1,173.00"
Pinky Ring Nifer,14K Yellow Gold & Moissanite,"$1,098.00"
Ring Changure,14K Yellow Gold & Yellow Diamond & Swarovski Crystal,$669.00
Ring Xancira,14K Yellow Gold & Lab Grown Diamond,"$1,621.00"
Ring Johna,14K White Gold & Moissanite,$850.00
Ring Acedo,14K Rose Gold & Ruby,$533.00
Ring Blunty,14K White Gold & Diamond,$567.00
Stackable Ring Ulmetie - A,14K Yellow Gold & Moissanite,$509.00
Ring Knosta,14K Yellow Gold & Moissanite,$456.00
Ring Folegandros,14K White Gold & Lab Grown Diamond,"$1,159.00"
Ring Badet,14K Rose Gold & Lab Grown Diamond,"$1,594.00"
Ring Arabesque,14K White Gold & Diamond,"$1,302.00"
Ring Betain,14K Rose Gold & Yellow Diamond,$506.00
Ring Grappe,14K White Gold & Diamond,$451.00
Ring Diane,14K Red & White Gold with Black Rhodium & Diamond,"$104,081.00"
Ring Alto,14K White Gold & Diamond,$911.00
Ring Gannaway,14K Rose Gold & Pink Sapphire,$638.00
Ring Ellamay,14K White Gold & Diamond,$985.00
Ring Anjeliz,14K White Gold & Lab Grown Diamond,$647.00
Ring Atroce,14K Rose Gold & Lab Grown Diamond,$794.00
Ring Enrichetta,14K White Gold & Amethyst & Swarovski Crystal,$878.00
Ring Mencampur,14K Yellow Gold & Lab Grown Diamond & White Pearl,$863.00
Stackable Ring Jonat,14K Yellow Gold & Lab Grown Diamond,$512.00
Ring Kraftmiki,14K Yellow Gold & Lab Grown Diamond,$795.00
Ring Ulrica,14K Yellow Gold & Lab Grown Diamond,$570.00
Pinky Ring Ufandin,14K Yellow Gold & Moissanite,$485.00
Ring Niraisha,14K Yellow Gold & Moissanite,"$1,890.00"
Ring Snebili,14K Yellow Gold & Moissanite,$635.00
Ring Relibunbol,14K Yellow Gold & Moissanite,$561.00
Ring Plantajo,14K Yellow Gold & Moissanite,$526.00
Ring Plaend,14K Yellow Gold & Moissanite,$815.00
Ring Pnengen,14K Yellow Gold & Moissanite,"$2,416.00"
Ring Kohat,14K Yellow Gold & Lab Grown Diamond,$755.00
Ring Tiakoenao,14K Yellow Gold & Lab Grown Diamond,$716.00
Ring Sens,14K Yellow Gold & Lab Grown Diamond,$637.00
Ring Aiyana,14K Rose Gold & Brown Diamond,"$1,436.00"
Ring Murdoch,14K White Gold & Lab Grown Diamond,"$2,778.00"
Ring Passy,14K Yellow Gold & Diamond,$698.00
Ring Benedica,14K Rose Gold & Lab Grown Diamond,$542.00
Stackable Ring Moureen - B,14K Rose Gold & Diamond,$574.00
Stackable Ring Verhnsa - A,14K Yellow Gold & Diamond,"$1,770.00"
GlamiraRing Aisopos,14K Yellow Gold & Diamond,"$1,153.00"
Ring Preece,14K White Gold & Amethyst & White Pearl,"$2,681.00"
Ring Andrewe,14K Yellow Gold & Lab Grown Diamond,"$1,319.00"
Ring Klrem,14K White Gold & Sapphire,$601.00
Stackable Ring Enor - B,14K Yellow Gold & Brown Diamond,$902.00
Ring Adstla,14K Yellow Gold & Moissanite,$937.00
Ring Morta,14K White Gold & Diamond,$721.00
Ring Nadia,14K Yellow Gold & Yellow Sapphire,$919.00
Ring Troya,14K Yellow Gold & Diamond,$522.00
Ring Caitriona,14K White Gold & Diamond,"$1,518.00"
Ring Shprese,14K Yellow Gold & Black Diamond,$713.00
Pinky Ring Uloch,14K Yellow Gold & Diamond,$496.00
Ring Biming,14K Rose Gold & Diamond,"$1,152.00"
Ring Eltanin,14K Yellow & White Gold & Black Sapphire & Black Pearl,$621.00
Ring Edira,14K White Gold & Tanzanite,$711.00
Ring Bertocch,14K Rose Gold & Lab Grown Diamond,$769.00
Ring Orsini,14K White Gold & Diamond,$803.00
Ring Armstrang,14K White & Yellow Gold  & Lab Grown Diamond,"$1,244.00"
Ring Mell,14K Yellow Gold & Lab Grown Diamond,"$1,147.00"
Ring Wedryt,14K Yellow Gold & Moissanite,$785.00
Ring Dynamisme,14K Yellow Gold & Black Onyx,$623.00
Ring Quanika,14K Yellow Gold & Diamond,"$1,075.00"
Ring Mildy,14K White Gold & Diamond,$984.00
Ring Baigner,14K Rose Gold & Lab Grown Diamond,"$1,076.00"
Ring Enfievrera,14K Rose Gold & Diamond,$506.00
Ring Hubert,14K Yellow Gold & Yellow Sapphire,$699.00
Bridal Set Sumptuous Ring B,14K Yellow Gold & Lab Grown Diamond,"$1,054.00"
Ring Billion,14K Rose Gold & Diamond,$967.00
Ring Solidarieta,14K White Gold & Diamond,"$1,086.00"
Ring Camelopardalis,14K Yellow Gold & Diamond,"$1,429.00"
Ring Olivka,14K White Gold & Blue Diamond,"$1,239.00"
Ring Barricade,14K White Gold & Lab Grown Diamond,$977.00
Ring Merope,14K Rose & White Gold & Diamond,"$1,010.00"
Ring Cerna,14K Rose Gold & Ruby,$569.00
Ring Estomac,14K Yellow Gold & Amethyst,$558.00
Ring Dejen,14K White Gold & Swarovski Crystal,$858.00
Ring Vega,14K Rose Gold & Ruby,$742.00
Ring Dikibyr,14K Yellow Gold & Moissanite,"$1,200.00"
Ring Adramak,14K Yellow Gold & Moissanite,$566.00
Pinky Ring Diep,14K Yellow Gold & Lab Grown Diamond,$614.00
Stackable Ring Muskana,14K Yellow Gold & Lab Grown Diamond,$682.00
Ring Saviesa,14K Yellow Gold & Lab Grown Diamond & White Pearl,$670.00
Ring Sheirm,14K Yellow Gold & Lab Grown Diamond,$449.00
Ring Langka,14K Yellow Gold & Lab Grown Diamond & White Pearl,$893.00
Ring Magnifico,14K Yellow Gold & Lab Grown Diamond,$479.00
Ring Buoyant,14K Rose Gold & Diamond,"$1,246.00"
Ring Balayer,14K Yellow Gold & Pink Sapphire & Swarovski Crystal,"$1,330.00"
Ring Fabiana,14K Rose Gold & Rhodolite Garnet,$687.00
Ring Uvuyo,14K Yellow Gold & Ruby & Lab Grown Diamond,$643.00
Stackable Ring Udony,14K Yellow Gold & Moissanite,$406.00
Ring Iphupha,14K Yellow Gold & Moissanite,$495.00
Ring Anig,14K Yellow Gold & Moissanite,$751.00
Ring Onden,14K Yellow Gold & Moissanite,$507.00
Ring Agathonissi,14K White Gold & Lab Grown Diamond,$609.00
Ring Cotedazur,14K Yellow Gold & Lab Grown Diamond,"$1,644.00"
Ring Swietny,14K White Gold & Lab Grown Diamond,"$1,236.00"
Ring Toulouse,14K Yellow Gold & Lab Grown Diamond,$907.00
Ring Unprecedented,14K White Gold & Lab Grown Diamond,$972.00
Ring Colountw,14K Yellow Gold & Moissanite,"$1,067.00"
Ring Etteool,14K Yellow Gold & Moissanite,$602.00
Ring Meng,14K Yellow Gold & Lab Grown Diamond & White Pearl,$612.00
Pinky Ring Mitsanya,14K Yellow Gold & Lab Grown Diamond,$551.00
Pinky Ring Vince,14K Yellow Gold & Lab Grown Diamond,$727.00
Ring Octvays,14K Yellow Gold & Moissanite,$667.00
Ring Expansionism,14K Yellow Gold & Lab Grown Diamond,"$1,045.00"
Ring Ithoca,14K Yellow Gold & Lab Grown Diamond,$640.00
Ring Lefkada,14K Yellow Gold & Lab Grown Diamond,"$1,378.00"
Ring Hiorno - SET,14K Yellow Gold & Moissanite,"$1,588.00"
Pinky Ring Selina,14K Yellow Gold & Moissanite,$620.00
Pinky Ring Ttrena,14K Yellow Gold & Moissanite,$722.00
Ring Neahalkidon,14K Yellow Gold with Black Rhodium & Black Diamond,$635.00
Ring Steelix,14K White Gold & Diamond,$890.00
Ring Dossantos,14K Yellow Gold & Diamond,"$3,314.00"
Ring Abaris,14K Rose Gold & Ruby,$510.00
Ring Elkartu,14K Yellow Gold & Diamond,"$2,845.00"
Ring Arinna,14K Yellow Gold & Diamond,"$1,875.00"
Ring Duyseras,14K Yellow Gold & Moissanite,$613.00
Ring Ontige,14K Yellow Gold & Moissanite,"$1,072.00"
Ring Frum,14K Yellow Gold & Diamond,"$1,272.00"
Stackable Ring Moureen - A,14K Rose Gold & Lab Grown Diamond,"$1,174.00"
Stackable Ring Ymbr - B,14K Rose Gold & Lab Grown Diamond,"$1,410.00"
Pinky Ring Sheila,14K Yellow Gold & Moissanite,$704.00
Ring Gance,14K Yellow Gold & Moissanite,$860.00
Ring Azannes,14K Rose Gold & Pink Sapphire & Swarovski Crystal,$697.00
Ring Brends,14K Rose Gold & Moissanite,$636.00
Ring Caimoo,14K Yellow Gold & Diamond,$704.00
Ring Natacha - A,14K Yellow Gold & Black Diamond,"$1,442.00"
Stackable Ring Witio,14K Yellow Gold & Diamond,$529.00
Ring Auddu,14K White Gold & Diamond,"$2,031.00"
Ring Evulat,14K Yellow Gold & Moissanite,$952.00
Ring Jacenty,14K White Gold & Diamond,$841.00
Ring Lorimar,14K Yellow Gold & Diamond,"$2,175.00"
Ring Foma,14K White Gold & Ruby,$846.00
Ring Nyree,14K White Gold & Emerald,"$1,323.00"
GlamiraRing Crape,14K White Gold & Black Sapphire,"$1,011.00"
GlamiraRing Mnason,14K Yellow Gold & Diamond,$856.00
Ring Collectes,14K Rose Gold & Moissanite,$748.00
Ring Streamline,14K Rose Gold & Ruby,$836.00
Ring Mareep,14K White Gold & Moissanite,"$1,044.00"
Ring Timmy,14K White Gold & Green Diamond,"$1,450.00"
Ring Blue Variable,14K Rose & White Gold & Lab Grown Diamond,$838.00
Ring Suadela,14K White Gold & Lab Grown Diamond,"$1,279.00"
Ring Aptere,14K White Gold & Diamond,$644.00
Ring Terrans,14K White Gold & Moissanite,"$1,536.00"
Ring Beileag,14K Rose Gold & Lab Grown Diamond,"$1,545.00"
Ring Flantoba,14K White Gold & Emerald,$789.00
Ring Koffer K,14K White Gold & Diamond,"$1,192.00"
Ring Broyage,14K Rose Gold & Lab Grown Diamond,$769.00
Ring Liefde,14K Rose Gold & Pink Sapphire,$587.00
Ring Hjjuw,14K White Gold & Lab Grown Diamond,"$1,147.00"
Ring Mondo,14K Yellow Gold & Diamond,"$2,156.00"
Ring Vila,14K White Gold & Diamond,$716.00
Ring Cilibmo,14K Rose Gold & Lab Grown Diamond,$691.00
Ring Creuxuse,14K Yellow Gold & Ruby,$753.00
Ring Decrux,14K White Gold & Diamond,"$1,949.00"
Ring Gaye,14K White Gold & Morganite & White Sapphire,"$6,158.00"
Ring Arid,14K White Gold & Moissanite,$681.00
Ring Adsila,14K Yellow Gold & Diamond,"$1,264.00"
Ring Spojeny,14K Yellow Gold & Green Diamond,$848.00
Ring Kastat,14K Yellow Gold & Moissanite,"$1,031.00"
Ring Tatum,14K Yellow Gold & Smoky Quartz & White Sapphire,"$2,605.00"
Ring Charlyn,14K White Gold & Diamond,$661.00
Ring Cordialle,14K White Gold & Moissanite,"$2,330.00"
Ring Jermelia,14K Yellow Gold & Diamond,"$103,578.00"
Ring Ngakau,14K Rose Gold & Pink Sapphire & White Sapphire,$665.00
Ring Zoe,14K Yellow Gold & Diamond,$836.00
Ring Gwenora,14K Yellow Gold & Diamond,"$237,360.00"
Ring Marjatta,14K Yellow Gold & Diamond,"$2,607.00"
Ring Craig,14K White Gold & Ruby,"$1,003.00"
Pinky Ring Nasra,14K Yellow Gold & Lab Grown Diamond,$797.00
Ring Allona,14K Yellow Gold & Lab Grown Diamond,$985.00
Ring Astrid,14K Rose Gold & Lab Grown Diamond,"$1,047.00"
Ring Giordana,14K Rose Gold & Diamond,"$1,335.00"
Ring Kaulini Ø6 mm,14K White Gold & White Pearl,$610.00
Ring Remedy,14K Yellow Gold & Diamond,$955.00
Ring Ornello,14K Rose Gold & Diamond & White Pearl,$788.00
Ring Lehyd,14K Yellow Gold & Moissanite,$654.00
Ring Citlalli,14K Rose Gold & Sapphire,$850.00
Ring Chastina,14K White Gold & Sapphire (Lab Created),$875.00
Ring Celestine,14K Yellow Gold & Pink Sapphire,$871.00
Ring Bonitas,14K Yellow Gold & Lab Grown Diamond,$897.00
Ring Bonnie,14K White Gold & Sapphire,"$1,161.00"
Ring Novalee,14K Yellow Gold & Diamond,$983.00
Ring Debrah,14K White Gold & Diamond,"$2,401.00"
Ring Negri,14K White Gold & Lab Grown Diamond,"$2,124.00"
Ring Vulpix,14K Rose Gold & Diamond,"$3,563.00"
Ring Millau,14K White Gold & Lab Grown Diamond,"$1,768.00"
Ring Zophiel,14K White Gold & Diamond,"$1,590.00"
Ring Vondila,14K Yellow Gold & Diamond,"$178,459.00"
Ring Cikliption,14K Yellow & White Gold & Emerald & Moissanite,"$1,158.00"
Ring Karlek,14K Rose Gold & Diamond,"$1,693.00"
Ring Brage,14K Yellow Gold & Yellow Sapphire & Swarovski Crystal,"$1,103.00"
Ring Elodie,14K White Gold & Lab Grown Diamond,"$1,631.00"
Ring Cara,14K White Gold & Diamond,$847.00
Ring Eldorada,14K Rose Gold & Diamond,"$1,443.00"
Ring Inarite,14K Rose Gold & Lab Grown Diamond,$806.00
Ring Modenia,14K White & Rose Gold & Aquamarine (Lab Created) & Swarovski Crystal,"$1,289.00"
Ring Gianina,14K Yellow Gold & Sapphire (Lab Created) & Swarovski Crystal,$831.00
Stackable Ring Wrami - B,14K Yellow Gold & Diamond,$486.00
Pinky Ring Asumend,14K Yellow Gold & White Pearl,$453.00
Ring Despoina,14K Yellow Gold & Diamond,"$1,787.00"
Ring Kalianna,14K Yellow Gold & Diamond,"$5,677.00"
Ring Dantenas,14K Yellow Gold & Black Diamond,"$1,213.00"
Ring Fareniresa,14K White Gold & White Pearl,$559.00
Ring Opium,14K Yellow Gold & Diamond & White Pearl,"$1,018.00"
Ring Edina,14K Yellow Gold & Diamond,$987.00
Ring Floramaria,14K Yellow Gold & Emerald (Lab Created) & Swarovski Crystal,"$1,082.00"
Ring Cunnette,14K Rose Gold & Ruby,$582.00
Ring Lokavya,14K White Gold & Diamond,"$1,115.00"
Ring Hillary Ø4 mm,14K Rose Gold & White Pearl,$741.00
Ring Freya,14K White Gold & Diamond,"$3,557.00"
Ring Nedria,14K Rose Gold & Diamond,"$3,349.00"
Ring Latashia,14K White Gold & Black Sapphire & Swarovski Crystal,"$2,281.00"
Ring Eily,14K Rose Gold & Diamond,"$2,752.00"
Ring Elicia,14K Yellow Gold & Diamond,"$1,377.00"
Ring Adron,14K White Gold & Rhodolite Garnet,$671.00
Ring Merida,14K White Gold & Diamond,"$6,937.00"
Ring Mandoline,14K Yellow Gold & Diamond,$453.00
Ring Oblangus,14K Rose Gold & Diamond,"$4,755.00"
Ring Atardecer,14K Yellow Gold & Diamond,$724.00
Ring Juss,14K White Gold & London Blue Topaz & Swarovski Crystal,$687.00
Ring Sirena Ø8 mm,14K White Gold & Diamond & White Pearl,"$1,106.00"
Ring Aleece,14K Yellow Gold & Diamond & White Pearl,$983.00
Ring Vellamo,14K White Gold & Diamond,"$2,133.00"
Ring Arjean,14K White Gold & Black Diamond,"$1,076.00"
Ring Trinity,14K White Gold & Diamond & Black Pearl,"$1,118.00"
Ring Polymnia,14K Yellow Gold & Lab Grown Diamond,"$1,668.00"
Ring Thelma,14K White Gold & Lab Grown Diamond,$877.00
Stackable Ring Siorgr - A,14K Yellow Gold & Moissanite,$595.00
Stackable Ring Idan - A,14K Yellow Gold & Moissanite,$594.00
Ring Giselle Ø8 mm,14K White Gold & Diamond & White Pearl,$907.00
Ring Neroli,14K White Gold & Lab Grown Diamond,"$1,324.00"
Ring Bourbonne,14K Yellow Gold & Moissanite,$937.00
Ring Longway,14K Yellow Gold & Diamond,"$1,085.00"
Ring Vione,14K White Gold & Diamond & White Pearl,$818.00
Ring Landra,14K Rose Gold & Emerald (Lab Created) & Swarovski Crystal,"$1,265.00"
Ring Ellinore,14K White Gold & Diamond,"$1,052.00"
Ring Fioralba,14K Yellow Gold & Diamond,"$1,079.00"
Ring Limasy,14K White Gold & Diamond,"$1,397.00"
Ring Lizmari,14K White Gold & Diamond,"$5,674.00"
Ring Latom,14K Yellow Gold & Moissanite,$573.00
Ring Lavillerse,14K Yellow Gold & Lab Grown Diamond,$928.00
Ring Undulation,14K Yellow Gold & Lab Grown Diamond,$626.00
Ring Eadith,14K Yellow Gold & Diamond,"$1,051.00"
Stackable Ring Anethes - B,14K Yellow Gold & Moissanite,$599.00
Ring Ellona,14K Yellow Gold & Ruby & Moissanite,$706.00
Ring Katheleen,14K Rose Gold & Ruby,$614.00
GlamiraRing Lakiesha,14K White Gold & Sapphire,$800.00
Ring Awan SET,14K Yellow Gold & Moissanite,"$1,618.00"
Ring Abarrane,14K Yellow & White Gold & Lab Grown Diamond,"$1,349.00"
Ring Wanissa,14K White Gold & Sapphire & Swarovski Crystal,"$1,097.00"
Ring Adalicia,14K Rose & White Gold & Lab Grown Diamond,"$1,873.00"
Ring Piede,14K Yellow Gold & Emerald,$722.00
Ring Frankie,14K Rose Gold & Diamond,"$448,835.00"
