Product Name,Short Description,Price
Pendant Trillis,14K White Gold & Rhodolite Garnet & Swarovski Crystal,$556.00
Pendant Jenette,14K Yellow Gold & Amethyst,$833.00
Pendant Georgs,14K White Gold & Green Diamond,$521.00
Pendant Kianto,14K White Gold & Yellow Sapphire & Swarovski Crystal,$519.00
Pendant Selezionare,14K White Gold & Pink Sapphire,$559.00
Pendant Interdit,14K White Gold & Moissanite,$734.00
Pendant Generose,14K White Gold & Rhodolite Garnet,$472.00
Pendant Morello Ø6 mm,14K White Gold & Rose Pearl,$391.00
Pendant Matane,14K Yellow Gold & Blue Diamond,"$1,252.00"
Pendant Darlene,14K White Gold & Ruby & Lab Grown Diamond,"$1,659.00"
Pendant Bihula,14K Rose Gold & Diamond,$860.00
Pendant Bathilda,14K Yellow Gold & Diamond,"$1,054.00"
Necklace Meryl,14K Yellow Gold & Emerald,$716.00
Pendant Yapenaly,14K Rose & White Gold & Ruby & Diamond,"$1,221.00"
Pendant Vinny,14K White Gold & Diamond & White Pearl,$551.00
Necklace Filomena,14K White Gold & Diamond,$583.00
Pendant Davina,14K Yellow Gold & Diamond,$990.00
Pendant Zita,14K Yellow Gold & Diamond,"$1,163.00"
Pendant Nala,14K White Gold & Lab Grown Diamond,$962.00
Pendant Zena,14K Yellow Gold & Diamond,$699.00
Pendant Rodos,14K Yellow Gold & Diamond,"$2,252.00"
Pendant Nigel,14K White Gold & Black Diamond,$928.00
Pendant Demetri,14K White Gold & Diamond,"$2,809.00"
Pendant Corey Ø4 mm,14K White Gold & Diamond & White Pearl,$381.00
Pendant Terri,14K White Gold & Moissanite,$623.00
Pendant Cameron,14K Rose Gold & Diamond,"$1,527.00"
Pendant Tania,14K Yellow Gold & Diamond,"$1,074.00"
Pendant Natisha,14K White & Rose Gold & Moissanite,"$3,186.00"
Pendant Maja,14K White Gold & Diamond,"$2,101.00"
Pendant Hadria,14K Yellow Gold & Swarovski Crystal,$756.00
Pendant Lesley,14K Yellow Gold & Diamond,"$14,077.00"
Pendant Misty,14K White Gold & Diamond,"$1,834.00"
Pendant Ancolie,14K White Gold & Diamond,$362.00
Pendant Yahaira,14K White Gold & Black Diamond,$653.00
Necklace Caroline,14K Yellow Gold & Diamond,$848.00
Pendant Residential,14K White Gold & Lab Grown Diamond & White Pearl,$652.00
SYLVIE Necklace Kumush,14K Yellow Gold & Ruby,"$1,157.00"
Pendant Brymer,14K Yellow Gold & Diamond,$652.00
Necklace Bellator,14K Rose Gold & Sapphire & White Sapphire,$725.00
Pendant Elvira,14K White Gold & Diamond & Rose Pearl,$577.00
Necklace Menyiona,14K Yellow Gold & Diamond,"$8,930.00"
Necklace Elista,14K White Gold & Black Diamond,$453.00
Pendant Jaboris,14K White Gold & Blue Topaz,$592.00
Pendant Derius Ø8 mm,14K White Gold & Diamond & Rose Pearl,$918.00
Pendant Rolisha,14K White Gold & Diamond,"$2,019.00"
Pendant Tifera,14K Yellow Gold & Diamond,"$9,972.00"
Necklace Acquario,14K Rose Gold & Diamond,$412.00
Pendant Barago,14K Yellow Gold & Diamond,$333.00
Pendant Mangouste,14K Yellow Gold & Diamond,$699.00
Pendant Floretta,14K White Gold & Rhodolite Garnet & Swarovski Crystal,$645.00
Pendant Eneli,14K White & Rose Gold & Diamond,$595.00
Necklace Jemika,14K Yellow Gold & Diamond,"$8,834.00"
Pendant Cadilla,14K Yellow Gold & Diamond,"$6,365.00"
Necklace Maisie,14K White Gold & Amethyst,$516.00
Pendant Ediline,14K White Gold & Moissanite,$866.00
Pendant Jandery,14K White & Rose Gold & Ruby & Moissanite,"$1,088.00"
Pendant Hitty,14K White Gold & Brown Diamond & Swarovski Crystal,"$2,388.00"
Pendant Alaina,14K Yellow Gold & Sapphire,$629.00
Pendant Nihada,14K White Gold & Rose Quartz & Swarovski Crystal,$561.00
Necklace Letriana Ø8 mm,14K Yellow Gold & Diamond & White Pearl,$579.00
Pendant Gerasim,14K Yellow Gold & Diamond,"$1,067.00"
Pendant Leftist,14K White Gold & Ruby,$447.00
Pendant Katelean Ø8 mm,14K Rose Gold & Diamond & Rose Pearl,$617.00
Pendant Yogine,14K Yellow Gold & Rhodolite Garnet,$517.00
Pendant Katrielis Ø8 mm,14K White Gold & White Pearl,$394.00
Pendant Toroa,14K Yellow Gold & Emerald,$875.00
Pendant Tiara,14K White Gold & Sapphire & White Sapphire,$929.00
Pendant Alonso,14K White Gold & Blue Diamond,$609.00
Pendant Ruperta,14K White Gold & Lab Grown Diamond & Rose Pearl,$538.00
Pendant Sadoly,14K White Gold & Pink Sapphire & Swarovski Crystal,"$1,029.00"
Pendant Mael Ø10 mm,14K White Gold & Diamond & Black Pearl,$733.00
Necklace Vienna,14K Rose Gold & Lab Grown Diamond,$621.00
Pendant Golurk,14K White Gold & Diamond,$459.00
Pendant Amorce,14K White Gold & Diamond,$594.00
Pendant Katrielis Ø6 mm,14K Yellow Gold & White Pearl,$346.00
Pendant Edona,14K Yellow Gold & Ruby,$452.00
Necklace Cosmostar,14K White Gold & Lab Grown Diamond,$834.00
Pendant Girisha,14K Yellow Gold & Rhodolite Garnet & Swarovski Crystal & Swarovsky Crystal,$622.00
Pendant Galy,14K White Gold & Aquamarine (Lab Created) & Swarovski Crystal,$538.00
Pendant Donataires,14K Yellow Gold & Ruby,$706.00
Pendant Hinge,14K Yellow Gold & Moissanite,$373.00
Pendant Lucrecia,14K Yellow Gold & Emerald (Lab Created) & Swarovski Crystal,"$1,067.00"
Pendant Laurenson,14K White Gold & Emerald & Moissanite,$661.00
Pendant Mihalis,14K White Gold & Blue Topaz,$887.00
Necklace Ettie,14K Rose Gold & Diamond,$522.00
Pendant Burnestine,14K Yellow Gold & Ruby,$553.00
Necklace Coaltara,14K White Gold & Diamond,$416.00
Pendant Morello,14K White Gold & Rose Pearl,$382.00
Pendant Elbertina Ø8 mm,14K Rose Gold & Rose Pearl,$458.00
Pendant Linesha Ø6 mm,14K White Gold & Ruby & White Pearl,$934.00
Pendant Dubbed,14K White Gold & Lab Grown Diamond,"$1,159.00"
Pendant Lennan,14K White Gold & Aquamarine,$659.00
Necklace Thule,14K White Gold & Black Diamond,"$1,151.00"
Pendant Manotis,14K Yellow Gold & Diamond,"$1,704.00"
Pendant Coroborer,14K White Gold & Blue Topaz,$917.00
Pendant Lara,14K Yellow Gold & Diamond,"$1,244.00"
Pendant Nadin,14K Rose Gold & Lab Grown Diamond,$883.00
Pendant Tirana,14K White Gold & Diamond,"$2,906.00"
Necklace Hydrobius,14K White Gold & Lab Grown Diamond,$590.00
Pendant Eliesha Ø8 mm,14K Rose Gold & White Pearl,$432.00
Pendant Ryella,14K White Gold & Diamond & White Pearl,$848.00
Pendant Tropic Ø4 mm,14K Yellow Gold & Diamond & White Pearl,$700.00
Pendant Mina,14K Yellow Gold & Emerald & Diamond,"$1,504.00"
Pendant Harnovan,14K Rose & White Gold & Ruby,"$1,251.00"
Necklace Sasha,14K Yellow Gold & Diamond,$602.00
Necklace Gamba,14K Yellow Gold & Diamond,$786.00
Necklace Pluitt,14K Rose Gold & Diamond,"$3,937.00"
Pendant Blythe,14K Rose Gold & Black Onyx,$613.00
Pendant Derius,14K White Gold & Sapphire & Rose Pearl,$613.00
Necklace Noerine,14K White Gold & Moissanite,"$1,272.00"
Pendant Okinova,14K White Gold & Sapphire,$771.00
Pendant Avide,14K Yellow Gold & Diamond,$880.00
Pendant Lokelani Ø8 mm,14K White Gold & Black Diamond & White Pearl,$897.00
Pendant Irmina,14K Yellow Gold & Green Diamond & Diamond,"$3,947.00"
Pendant Arorva,14K Yellow Gold & White Pearl,$374.00
Pendant Adalgisa,14K Yellow Gold & Diamond,"$6,972.00"
Pendant Malavise,14K Rose Gold & Lab Grown Diamond,$789.00
Pendant Agrostis,14K White Gold & Diamond,$783.00
Pendant Wisethero,14K Yellow Gold & Moissanite,$347.00
Pendant Kushey,14K Yellow Gold & Moissanite,$614.00
Necklace Bilans,14K Yellow Gold & Lab Grown Diamond,$640.00
Pendant Jelani,14K White Gold & Diamond,"$1,199.00"
Pendant Bimah,14K White Gold & Moissanite,$503.00
Pendant Vinny Ø6 mm,14K Yellow Gold & Diamond & White Pearl,$639.00
Pendant Sulawesi,14K White Gold & Diamond,"$3,169.00"
Pendant Sangita,14K White Gold & Lab Grown Diamond,$661.00
Pendant Hattie,14K Yellow Gold & Lab Grown Diamond,$468.00
Pendant Renata,14K White & Rose Gold & Diamond,$504.00
Pendant Nixmary,14K White Gold & Sapphire & Swarovski Crystal,$973.00
Pendant Dierras,14K White Gold & Pink Sapphire,$599.00
Necklace Golduck,14K Rose Gold & Black Diamond,$344.00
Pendant Barryso,14K Rose Gold & Lab Grown Diamond,$562.00
Necklace Hikari,14K Yellow Gold & Lab Grown Diamond,$855.00
Pendant Elbertina,14K Rose Gold & Black Pearl,$425.00
Pendant Benedict,14K Yellow Gold & Moissanite,$848.00
Pendant Ermo,14K Rose Gold & Diamond,"$2,865.00"
Pendant Batsheva,14K White Gold & Amethyst & Moissanite,$675.00
Pendant Genesis,14K White Gold & Black Pearl,$398.00
Pendant Lucinda,14K Rose & White Gold & Diamond,"$2,655.00"
Pendant Lismary,14K Yellow & White Gold & Diamond,"$1,458.00"
Pendant Rosso,14K White & Yellow Gold  & Diamond,$774.00
Pendant Rudelle,14K White Gold & Emerald & Diamond,"$1,724.00"
Pendant Susy,14K Yellow Gold & Diamond & White Pearl,$481.00
Necklace Mentha,14K White Gold & Lab Grown Diamond,$656.00
Necklace Pamphy,14K Yellow Gold & Lab Grown Diamond,$639.00
Pendant Bicgesa - Pisces,14K Rose Gold & Black Diamond,$806.00
Pendant Lokelani Ø6 mm,14K White Gold & Diamond & White Pearl,"$1,016.00"
Pendant Adlopew,14K Yellow Gold & Moissanite,$757.00
Necklace Gephart,14K Rose Gold & Diamond,$479.00
Pendant Nuance,14K White Gold & Pink Sapphire,$381.00
Pendant Gamy,14K Yellow Gold & Blue Diamond,$581.00
Pendant Elennia,14K White Gold & Moissanite,$503.00
Necklace Eiliv,14K Yellow Gold & Lab Grown Diamond,"$1,215.00"
Pendant Leonie,14K Yellow Gold & Diamond,$696.00
Necklace Zenovia,14K Yellow Gold & Moissanite,$967.00
Necklace Laycia,14K Rose Gold & Ruby,$670.00
Pendant Townley,14K White Gold & Diamond,$717.00
Pendant Ensourdine,14K White Gold & Diamond,"$1,672.00"
Pendant Adver,14K White Gold & Black Diamond,$399.00
Pendant Javia,14K White Gold & Diamond,$778.00
Necklace Yanisyarvi,14K White Gold & Diamond,$770.00
Pendant Velva,14K Rose Gold & Rhodolite Garnet,$741.00
Necklace Flanina,14K Yellow Gold & White Pearl,$647.00
Pendant Hubertis,14K White Gold & Black Opal,"$1,128.00"
Pendant Asteraceae,14K White Gold & Diamond,"$3,819.00"
Necklace Vanya,14K Rose Gold & Lab Grown Diamond,$684.00
Pendant Crosslin,14K Rose Gold & Diamond,"$5,303.00"
Pendant Nogartse,14K White Gold & Black Pearl,$394.00
Pendant Greasily,14K Yellow Gold & Moissanite,$393.00
Necklace Bukata,14K White Gold & Diamond,"$2,211.00"
Pendant Torcan,14K Yellow Gold & Diamond,$835.00
Pendant Maxine,14K Yellow Gold & Garnet,$675.00
Pendant Courbature,14K Yellow Gold & Emerald,$672.00
Pendant Enviro,14K White Gold & Rhodolite Garnet,$452.00
Necklace Meryse,14K White Gold & Lab Grown Diamond,$560.00
Pendant Antea,14K Rose Gold & Pink Tourmaline & Diamond,"$1,157.00"
Pendant Barnch,14K White & Rose Gold & Rhodolite Garnet,$571.00
Pendant Drizzile,14K Yellow Gold & Lab Grown Diamond,"$1,847.00"
Pendant Gray,14K White Gold & Sapphire,$527.00
Pendant Holsapple,14K Yellow Gold & Lab Grown Diamond,$909.00
Pendant Metrique,14K Rose Gold & Diamond,$412.00
Pendant Defla,14K Yellow Gold & Moissanite,$621.00
Pendant Odeum,14K Yellow Gold & Black Pearl,$396.00
Pendant Longly,14K White Gold & Rhodolite Garnet & Swarovski Crystal,$596.00
Pendant Lunes,14K White Gold & Diamond,$829.00
Pendant Kalvary Ø6 mm,14K Rose Gold & Pink Sapphire & Rose Pearl,$838.00
Pendant Carta,14K Rose Gold & Amethyst,$499.00
Pendant Jeunary,14K Yellow Gold & Diamond,$840.00
Necklace Brylee,14K White & Rose Gold & Diamond,$960.00
Pendant Evanthia,14K Yellow Gold & Diamond,"$1,215.00"
Necklace Crimsyn,14K Yellow Gold & Emerald & Lab Grown Diamond,"$2,689.00"
SYLVIE Necklace Iksion - M,14K Yellow & White Gold & Lab Grown Diamond,$695.00
Pendant Ariansan,14K Yellow Gold & Moissanite,$426.00
Pendant Tilfde,14K Yellow Gold & Moissanite,$443.00
Necklace Claretha,14K Yellow Gold & Diamond,"$1,067.00"
Pendant Arvika,14K White Gold & Diamond,$493.00
Pendant Ryella Ø8 mm,14K White Gold & Diamond & White Pearl,"$1,105.00"
Necklace Milda F,14K White Gold & Diamond,$566.00
Pendant Centrisa,14K White Gold & Diamond,"$1,062.00"
Pendant Adelyta,14K Rose Gold & Sapphire & Swarovski Crystal,"$1,373.00"
Pendant Abstracter,14K White Gold & Moissanite,$813.00
Necklace Jatonya,14K Yellow Gold & Moissanite,"$2,262.00"
Pendant Jenacis,14K White Gold & Amethyst & Moissanite,"$1,075.00"
Pendant Corianne,14K Yellow Gold & London Blue Topaz (Lab Created) & Swarovski Crystal,$534.00
Pendant Kit,14K Yellow Gold & Sapphire (Lab Created) & Swarovski Crystal,$708.00
Pendant Staraptor,14K Yellow Gold & Diamond,"$2,707.00"
Pendant Ayla,14K White Gold & Rose Quartz & Swarovski Crystal,$492.00
Pendant Kanvika Ø4 mm,14K Yellow Gold & Lab Grown Diamond & White Pearl,$525.00
Pendant Enver,14K White & Rose Gold & Diamond,$993.00
Pendant Carline Z,14K Yellow Gold & Diamond,$618.00
Pendant Annick,14K White Gold & Diamond,"$1,891.00"
Necklace Dianes,14K Yellow Gold & White Pearl,$542.00
Pendant Siberut,14K Rose Gold & Diamond,"$3,033.00"
Pendant Leyonna Ø8 mm,14K Yellow Gold & Diamond & Black Pearl,$769.00
Necklace Mithulia,14K Yellow Gold & Rose Quartz & Swarovski Crystal,$602.00
Necklace Avithe,14K Rose Gold & Moissanite & White Pearl,$878.00
Necklace Awult,14K Yellow Gold & Moissanite,$382.00
Women's Necklace Calibishie,14K Yellow Gold & Lab Grown Diamond,$796.00
Necklace Revere,14K White Gold & Lab Grown Diamond,$476.00
Necklace Leafeon,14K Rose Gold & Diamond,$697.00
Pendant Delmare Ø6 mm,14K White Gold & Diamond & White Pearl,$555.00
Necklace Zelja,14K White Gold & Lab Grown Diamond,$770.00
Pendant Eliesha Ø10 mm,14K White Gold & Black Pearl,$501.00
Pendant Marlijne,14K Yellow Gold & Diamond,"$1,642.00"
Pendant Cherrie,14K White Gold & Diamond,"$4,740.00"
Pendant Cohens,14K White Gold & Lab Grown Diamond,$580.00
Pendant Bearer,14K White Gold & Moissanite,$640.00
Pendant Amplating,14K Yellow Gold & Emerald,$545.00
Necklace Juridia,14K White Gold & Green Sapphire,"$2,009.00"
Pendant Malaise,14K Yellow Gold & Emerald,$868.00
Pendant Zanmien,14K Yellow Gold & Moissanite,$546.00
Pendant Lamoura Ø6 mm,14K White Gold & Diamond & White Pearl,$789.00
Pendant Orchidea,14K White Gold & Emerald & Moissanite,"$3,323.00"
Pendant Illust,14K White Gold & Sapphire & Ruby,$897.00
Pendant Selia Ø4 mm,14K White Gold & White Pearl,$340.00
Pendant Ankine,14K Yellow Gold & London Blue Topaz (Lab Created) & Swarovski Crystal,$700.00
Pendant Halldora,14K White Gold & Swarovski Crystal,$978.00
Necklace Jeraldine,14K White Gold & Aquamarine,$926.00
Pendant Elbertina Ø10 mm,14K White Gold & White Pearl,$522.00
Pendant Shavetta,14K Yellow Gold & Diamond,"$1,353.00"
Pendant Lima,14K Yellow Gold & Moissanite,$542.00
Pendant Dumi,14K Rose Gold & Moissanite,$752.00
Pendant Bielle,14K Yellow Gold & Moissanite,$426.00
Pendant Effiles,14K White Gold & Diamond,$627.00
Pendant Gousse,14K Yellow Gold & Moissanite,$441.00
Pendant Gasconter,14K White Gold & Amethyst,$601.00
Pendant Aintab,14K Yellow Gold & Yellow Sapphire & Swarovski Crystal,$647.00
Necklace Lariya,14K White Gold & Diamond,"$1,948.00"
Pendant Teodora,14K White Gold & Diamond,$744.00
Pendant Tulipano,14K White Gold & Diamond,"$11,645.00"
Pendant Moreau,14K Yellow Gold & Moissanite,$544.00
Necklace Femund,14K White & Rose Gold & Black Diamond,"$1,366.00"
Pendant Chanette,14K White Gold & Diamond,$709.00
Pendant Enimluf,14K Yellow Gold & Black Diamond,$686.00
Pendant Margot,14K Rose & White Gold & Lab Grown Diamond,$562.00
Pendant Peonia,14K Yellow Gold & Black Diamond,"$5,994.00"
Pendant Jeanmarie I,14K White Gold & Pink Tourmaline,$504.00
Pendant Piera,14K Rose Gold & Lab Grown Diamond,$695.00
Pendant Katelean Ø6 mm,14K Rose Gold & Lab Grown Diamond & Rose Pearl,$518.00
Pendant Lolita,14K Rose Gold & Lab Grown Diamond,$795.00
Necklace Carbonado,14K Rose Gold & Lab Grown Diamond,$581.00
Pendant Gianno,14K Yellow Gold & Diamond,$883.00
Necklace Encontro,14K White Gold with Black Rhodium & Yellow Sapphire & Black Sapphire & Black Pearl,$857.00
Necklace Csodo,14K Yellow Gold & Lab Grown Diamond,"$1,292.00"
Necklace Ogandan,14K Yellow Gold & Lab Grown Diamond,"$1,602.00"
Pendant Lowanna Ø10 mm,14K White Gold & Black Diamond & White Pearl,$976.00
Pendant Acharya,14K Yellow Gold & Citrine & Swarovski Crystal,$635.00
Pendant Anettes,14K Yellow Gold & Diamond,$759.00
Pendant Julienne,14K White Gold & Emerald,$465.00
Pendant Birdella,14K White Gold & Diamond,$977.00
Pendant Masera,14K Rose Gold & Lab Grown Diamond,"$2,750.00"
Pendant Danrajonis,14K Yellow Gold & Diamond,$539.00
Necklace Esensi,14K Yellow Gold & Diamond,$896.00
Pendant Leeri,14K Yellow Gold & Moissanite,$380.00
Pendant Clennan,14K White Gold & Moissanite & White Pearl,$741.00
Pendant Selia Ø10 mm,14K White Gold & Black Pearl,$603.00
Necklace Skagern,14K White Gold & Diamond,$931.00
Necklace Cochera,14K White Gold & Diamond,"$1,498.00"
Pendant Cornue,14K White Gold & Moissanite,"$2,377.00"
Pendant Soptol,14K Rose Gold & Rhodolite Garnet,$517.00
Pendant Delmare,14K Rose Gold & Black Diamond & Black Pearl,$583.00
Pendant Serenity,14K White Gold & Black Diamond & Black Pearl,$636.00
Pendant Kalvary Ø8 mm,14K Yellow Gold & Pink Sapphire & White Pearl,"$1,479.00"
Pendant Kinnerly Ø6 mm,14K White Gold & Diamond & White Pearl,$528.00
Pendant Cathi,14K White Gold & Pink Sapphire,$974.00
Pendant Craig,14K White Gold & Amethyst,$874.00
Pendant Ilana,14K White Gold & Blue Zircon & Swarovski Crystal,$822.00
Pendant Bryant,14K Yellow & White Gold & Diamond,$951.00
Necklace Ducin,14K Yellow Gold & Moissanite,$587.00
Necklace Enonvesi,14K Rose Gold & Diamond,"$1,246.00"
Necklace Dgeardi,14K Yellow Gold & Moissanite,$550.00
Necklace Arcum,14K White Gold & Moissanite & White Pearl,$959.00
Pendant Ornesia,14K Yellow Gold & Diamond,"$1,208.00"
Pendant Ayanda,14K Yellow Gold & Ruby & Moissanite,$591.00
Necklace Aercaquas,14K Yellow Gold & Moissanite,$385.00
Pendant Farhiya,14K Yellow & White Gold & Diamond,"$3,049.00"
Pendant Lelise,14K Rose & White Gold & Diamond,$605.00
Pendant Boedeker,14K White Gold & Diamond,"$3,734.00"
Necklace Guile,14K Yellow Gold & Moissanite,$396.00
Pendant Seymour,14K Yellow Gold & Diamond,$739.00
Pendant Nepritoes,14K Yellow Gold & Diamond,$557.00
Pendant Finality,14K Yellow Gold & Lab Grown Diamond,$649.00
Necklace Jenasia,14K White Gold & Diamond,"$20,034.00"
Pendant Claribel,14K White Gold & London Blue Topaz (Lab Created) & Swarovski Crystal,$606.00
Pendant Donnola,14K Yellow Gold & Green Diamond & Swarovski Crystal,"$1,944.00"
Pendant Dyplesher,14K Rose Gold & Sapphire,"$1,035.00"
Necklace Ghron,14K Yellow Gold & Moissanite,$499.00
Pendant Essentor,14K White Gold & Moissanite,$627.00
Pendant Fremantle,14K White Gold & Diamond,"$9,835.00"
Pendant Kmel,14K White Gold & Diamond,$968.00
Pendant Gerry,14K White & Rose Gold & Mystic Topaz,$739.00
Necklace Zona,14K Rose Gold & Lab Grown Diamond,"$1,052.00"
Pendant Antono,14K Yellow Gold & Diamond,$725.00
Pendant Allaire,14K White Gold & Emerald,$667.00
Pendant Hargreaves,14K White Gold & Garnet,$475.00
Pendant Loella,14K Yellow Gold & Sapphire (Lab Created) & Swarovski Crystal,$868.00
Pendant Queen,14K White Gold & Black Diamond & Black Pearl,$551.00
Pendant Timkasia,14K White Gold & Aquamarine (Lab Created) & Swarovski Crystal,"$1,246.00"
Pendant Wonda,14K Rose Gold & Diamond,"$1,004.00"
Pendant Khulood,14K Yellow Gold & Lab Grown Diamond,$713.00
Pendant Ajloniras,14K Yellow Gold & Diamond,$356.00
Necklace Aukeli,14K White Gold & Moissanite,"$1,052.00"
Pendant Camellia,14K Yellow Gold & Diamond,"$15,921.00"
Pendant Azze,14K Yellow Gold & Black Diamond,$788.00
Pendant Candide,14K White Gold & Diamond,"$1,811.00"
Necklace Loreto,14K Rose Gold & Diamond,$754.00
Pendant Godina,14K Yellow Gold & Diamond,$734.00
Pendant Atich,14K Rose Gold & Diamond & Rose Pearl,$467.00
Necklace Trasiya,14K Yellow Gold & Lab Grown Diamond,$757.00
Pendant Masson,14K Yellow Gold & Diamond,"$2,341.00"
Necklace Didache,14K White Gold & Aquamarine,$993.00
Necklace Allumer,14K White Gold & Green Diamond,$545.00
Pendant Penna,14K White Gold & Emerald & Lab Grown Diamond,$473.00
Pendant Genesis Ø8 mm,14K White Gold & Black Pearl,$441.00
Pendant Adisa,14K Rose Gold & Black Diamond,$627.00
Pendant Braylinn,14K Yellow Gold & Yellow Diamond & Swarovski Crystal,"$1,137.00"
